Codigo,Data,Hora,FormaParcelamento,TotalPedido
15442,2023-06-28,0 days 15:59:00,023 - PIX,126.0
15444,2023-06-28,0 days 16:01:00,017 - DUPLICATA 05 DIAS,70.0
15445,2023-06-28,0 days 16:37:00,023 - PIX,510.0
15446,2023-06-28,0 days 16:40:00,001 - À VISTA,4740.9
15447,2023-06-28,0 days 17:05:00,023 - PIX,36.0
15448,2023-06-28,0 days 17:14:00,048 - DINHEIRO,57.0
15449,2023-06-28,0 days 17:18:00,050 - CARTÃO DEBITO,14.0
15450,2023-06-30,0 days 07:03:00,050 - CARTÃO DEBITO,49.9
15451,2023-06-30,0 days 07:04:00,050 - CARTÃO DEBITO,54.0
15452,2023-06-30,0 days 07:10:00,002 - CARTÃO DE CRÉDITO,171.51
15453,2023-06-30,0 days 07:36:00,002 - CARTÃO DE CRÉDITO,22.0
15454,2023-06-30,0 days 07:44:00,048 - DINHEIRO,19.0
15455,2023-06-30,0 days 07:47:00,001 - À VISTA,104.9
15460,2023-06-30,0 days 07:58:00,050 - CARTÃO DEBITO,37.0
15461,2023-06-30,0 days 08:35:00,050 - CARTÃO DEBITO,8.0
15462,2023-06-30,0 days 08:41:00,023 - PIX,684.6
15463,2023-06-30,0 days 08:53:00,050 - CARTÃO DEBITO,38.0
15464,2023-06-30,0 days 08:58:00,001 - À VISTA,509.0
15467,2023-06-30,0 days 09:02:00,050 - CARTÃO DEBITO,39.5
15468,2023-06-30,0 days 09:03:00,001 - À VISTA,75.9
15469,2023-06-30,0 days 09:45:00,050 - CARTÃO DEBITO,550.0
15470,2023-06-30,0 days 09:58:00,050 - CARTÃO DEBITO,54.0
15471,2023-06-30,0 days 10:12:00,050 - CARTÃO DEBITO,2.68
15472,2023-06-30,0 days 10:19:00,002 - CARTÃO DE CRÉDITO,45.0
15473,2023-06-30,0 days 10:19:00,023 - PIX,119.8
15474,2023-06-30,0 days 10:56:00,001 - À VISTA,2685.0
15475,2023-06-30,0 days 13:14:00,048 - DINHEIRO,29.0
15476,2023-06-30,0 days 13:17:00,001 - À VISTA,229.0
15477,2023-06-30,0 days 13:38:00,050 - CARTÃO DEBITO,49.0
15478,2023-06-30,0 days 13:49:00,050 - CARTÃO DEBITO,62.0
15479,2023-06-30,0 days 13:50:00,050 - CARTÃO DEBITO,24.0
15480,2023-06-30,0 days 13:58:00,048 - DINHEIRO,41.0
15481,2023-06-30,0 days 14:10:00,001 - À VISTA,1402.0
15482,2023-06-30,0 days 14:12:00,001 - À VISTA,1250.0
15483,2023-06-30,0 days 14:15:00,001 - À VISTA,1250.0
15484,2023-06-30,0 days 14:16:00,001 - À VISTA,44.0
15485,2023-06-30,0 days 14:29:00,050 - CARTÃO DEBITO,2544.74
15486,2023-06-30,0 days 14:36:00,050 - CARTÃO DEBITO,22.0
15487,2023-06-30,0 days 14:44:00,001 - À VISTA,42.0
15488,2023-06-30,0 days 14:46:00,002 - CARTÃO DE CRÉDITO,56.0
15489,2023-06-30,0 days 14:56:00,050 - CARTÃO DEBITO,33.0
15490,2023-06-30,0 days 14:57:00,001 - À VISTA,1638.36
15492,2023-06-30,0 days 15:04:00,001 - À VISTA,685.04
15493,2023-06-30,0 days 15:05:00,001 - À VISTA,280.0
15494,2023-06-30,0 days 15:20:00,048 - DINHEIRO,24.0
15495,2023-06-30,0 days 15:35:00,001 - À VISTA,830.0
15496,2023-06-30,0 days 16:03:00,002 - CARTÃO DE CRÉDITO,36.0
15500,2023-06-30,0 days 16:34:00,017 - DUPLICATA 05 DIAS,219.0
15501,2023-06-30,0 days 16:45:00,050 - CARTÃO DEBITO,24.0
15502,2023-06-30,0 days 16:54:00,002 - CARTÃO DE CRÉDITO,36.0
15503,2023-06-30,0 days 16:55:00,050 - CARTÃO DEBITO,27.0
15504,2023-06-30,0 days 17:13:00,048 - DINHEIRO,9.0
15505,2023-07-01,0 days 07:04:00,048 - DINHEIRO,16.5
15506,2023-07-01,0 days 07:45:00,050 - CARTÃO DEBITO,534.25
15507,2023-07-01,0 days 07:47:00,050 - CARTÃO DEBITO,65.5
15510,2023-07-01,0 days 08:05:00,050 - CARTÃO DEBITO,8.5
15511,2023-07-01,0 days 08:10:00,048 - DINHEIRO,27.0
15512,2023-07-01,0 days 08:12:00,001 - À VISTA,8.01
15513,2023-07-01,0 days 08:15:00,048 - DINHEIRO,26.0
15514,2023-07-01,0 days 08:19:00,048 - DINHEIRO,20.0
15515,2023-07-01,0 days 08:21:00,001 - À VISTA,6.0
15516,2023-07-01,0 days 08:30:00,050 - CARTÃO DEBITO,7.5
15517,2023-07-01,0 days 08:33:00,050 - CARTÃO DEBITO,33.0
15518,2023-07-01,0 days 08:51:00,050 - CARTÃO DEBITO,20.0
15520,2023-07-01,0 days 09:04:00,002 - CARTÃO DE CRÉDITO,239.9
15521,2023-07-01,0 days 09:15:00,048 - DINHEIRO,14.0
15522,2023-07-01,0 days 09:33:00,001 - À VISTA,1507.0
15523,2023-07-01,0 days 09:33:00,001 - À VISTA,1008.0
15525,2023-07-01,0 days 10:05:00,002 - CARTÃO DE CRÉDITO,49.0
15526,2023-07-01,0 days 10:17:00,048 - DINHEIRO,15.0
15527,2023-07-01,0 days 10:20:00,001 - À VISTA,43.8
15528,2023-07-01,0 days 10:39:00,002 - CARTÃO DE CRÉDITO,16.0
15529,2023-07-01,0 days 10:42:00,050 - CARTÃO DEBITO,16.0
15530,2023-07-01,0 days 10:45:00,050 - CARTÃO DEBITO,23.0
15531,2023-07-01,0 days 10:56:00,050 - CARTÃO DEBITO,13.0
15532,2023-07-01,0 days 11:01:00,050 - CARTÃO DEBITO,113.0
15533,2023-07-01,0 days 11:28:00,002 - CARTÃO DE CRÉDITO,16.0
15536,2023-07-01,0 days 11:38:00,002 - CARTÃO DE CRÉDITO,56.9
15538,2023-07-01,0 days 11:41:00,048 - DINHEIRO,18.0
15541,2023-07-01,0 days 11:52:00,057 - ENTRADA + PRAZO,7104.31
15542,2023-07-03,0 days 06:54:00,001 - À VISTA,139.01
15543,2023-07-03,0 days 07:07:00,050 - CARTÃO DEBITO,49.0
15546,2023-07-03,0 days 07:15:00,001 - À VISTA,591.0
15548,2023-07-03,0 days 07:19:00,001 - À VISTA,1825.5
15549,2023-07-03,0 days 08:01:00,050 - CARTÃO DEBITO,49.9
15550,2023-07-03,0 days 08:03:00,050 - CARTÃO DEBITO,22.0
15551,2023-07-03,0 days 08:10:00,050 - CARTÃO DEBITO,13.0
15552,2023-07-03,0 days 08:27:00,048 - DINHEIRO,15.0
15553,2023-07-03,0 days 08:29:00,048 - DINHEIRO,15.0
15554,2023-07-03,0 days 08:31:00,048 - DINHEIRO,1.3
15555,2023-07-03,0 days 08:37:00,050 - CARTÃO DEBITO,85.5
15556,2023-07-03,0 days 08:59:00,001 - À VISTA,2064.0
15557,2023-07-03,0 days 09:17:00,050 - CARTÃO DEBITO,18.0
15558,2023-07-03,0 days 10:19:00,001 - À VISTA,11.2
15559,2023-07-03,0 days 10:21:00,050 - CARTÃO DEBITO,14.9
15560,2023-07-03,0 days 10:30:00,002 - CARTÃO DE CRÉDITO,3.0
15561,2023-07-03,0 days 10:41:00,048 - DINHEIRO,8.0
15562,2023-07-03,0 days 10:46:00,050 - CARTÃO DEBITO,270.0
15563,2023-07-03,0 days 10:52:00,002 - CARTÃO DE CRÉDITO,12.44
15564,2023-07-03,0 days 11:13:00,048 - DINHEIRO,50.9
15565,2023-07-03,0 days 13:10:00,017 - DUPLICATA 05 DIAS,444.52
15566,2023-07-03,0 days 13:37:00,050 - CARTÃO DEBITO,92.0
15567,2023-07-03,0 days 13:41:00,050 - CARTÃO DEBITO,33.0
15568,2023-07-03,0 days 13:45:00,050 - CARTÃO DEBITO,31.0
15569,2023-07-03,0 days 14:42:00,001 - À VISTA,1229.0
15570,2023-07-03,0 days 15:12:00,017 - DUPLICATA 05 DIAS,42.61
15571,2023-07-03,0 days 15:21:00,050 - CARTÃO DEBITO,18.0
15572,2023-07-03,0 days 15:23:00,050 - CARTÃO DEBITO,42.0
15573,2023-07-03,0 days 15:50:00,001 - À VISTA,180.0
15574,2023-07-03,0 days 15:52:00,050 - CARTÃO DEBITO,13.0
15575,2023-07-03,0 days 16:00:00,001 - À VISTA,102.0
15576,2023-07-03,0 days 16:10:00,017 - DUPLICATA 05 DIAS,29.45
15577,2023-07-03,0 days 16:27:00,056 - DUPLICATA 15 DIAS ,167.0
15578,2023-07-03,0 days 17:11:00,048 - DINHEIRO,24.0
15579,2023-07-03,0 days 17:18:00,048 - DINHEIRO,2.0
15580,2023-07-03,0 days 17:23:00,050 - CARTÃO DEBITO,17.0
15584,2023-07-04,0 days 07:49:00,033 - CARTÃO DE CRÉDITO 03 VEZES,1615.0
15585,2023-07-04,0 days 07:50:00,050 - CARTÃO DEBITO,74.0
15587,2023-07-04,0 days 08:02:00,050 - CARTÃO DEBITO,31.0
15588,2023-07-04,0 days 08:14:00,050 - CARTÃO DEBITO,97.6
15589,2023-07-04,0 days 08:18:00,002 - CARTÃO DE CRÉDITO,26.0
15592,2023-07-04,0 days 08:47:00,050 - CARTÃO DEBITO,156.0
15593,2023-07-04,0 days 09:07:00,048 - DINHEIRO,55.0
15594,2023-07-04,0 days 09:13:00,001 - À VISTA,750.0
15595,2023-07-04,0 days 09:51:00,048 - DINHEIRO,29.8
15596,2023-07-04,0 days 09:55:00,048 - DINHEIRO,20.0
15597,2023-07-04,0 days 10:12:00,048 - DINHEIRO,48.0
15598,2023-07-04,0 days 10:19:00,050 - CARTÃO DEBITO,22.0
15599,2023-07-04,0 days 10:51:00,018 - DUPLICATA 20 DIAS,823.66
15600,2023-07-04,0 days 11:00:00,048 - DINHEIRO,17.0
15601,2023-07-04,0 days 11:05:00,048 - DINHEIRO,36.0
15602,2023-07-04,0 days 11:16:00,048 - DINHEIRO,21.0
15603,2023-07-04,0 days 13:08:00,048 - DINHEIRO,25.0
15604,2023-07-04,0 days 13:11:00,001 - À VISTA,3450.75
15606,2023-07-04,0 days 13:32:00,001 - À VISTA,4933.5
15607,2023-07-04,0 days 13:47:00,050 - CARTÃO DEBITO,70.0
15608,2023-07-04,0 days 13:58:00,048 - DINHEIRO,7.0
15610,2023-07-04,0 days 14:23:00,050 - CARTÃO DEBITO,108.0
15611,2023-07-04,0 days 14:28:00,050 - CARTÃO DEBITO,7.2
15612,2023-07-04,0 days 14:32:00,001 - À VISTA,870.0
15613,2023-07-04,0 days 14:41:00,048 - DINHEIRO,16.0
15614,2023-07-04,0 days 15:37:00,002 - CARTÃO DE CRÉDITO,65.0
15615,2023-07-04,0 days 15:40:00,050 - CARTÃO DEBITO,27.0
15616,2023-07-04,0 days 15:49:00,048 - DINHEIRO,8.5
15617,2023-07-04,0 days 16:21:00,048 - DINHEIRO,209.6
15619,2023-07-04,0 days 16:31:00,031 - DUPLICATA 10 DIAS ,898.01
15627,2023-07-05,0 days 07:50:00,048 - DINHEIRO,8.0
15629,2023-07-05,0 days 08:08:00,050 - CARTÃO DEBITO,23.0
15631,2023-07-05,0 days 08:11:00,001 - À VISTA,44.71
15632,2023-07-05,0 days 08:14:00,050 - CARTÃO DEBITO,68.9
15634,2023-07-05,0 days 08:15:00,050 - CARTÃO DEBITO,2.5
15635,2023-07-05,0 days 08:22:00,050 - CARTÃO DEBITO,9.25
15636,2023-07-05,0 days 08:35:00,048 - DINHEIRO,6.0
15637,2023-07-05,0 days 08:36:00,025 - PERSONALIZADO,11281.0
15638,2023-07-05,0 days 08:38:00,050 - CARTÃO DEBITO,92.0
15639,2023-07-05,0 days 08:43:00,001 - À VISTA,92.0
15640,2023-07-05,0 days 09:10:00,048 - DINHEIRO,5.0
15641,2023-07-05,0 days 09:36:00,050 - CARTÃO DEBITO,223.0
15642,2023-07-05,0 days 09:45:00,050 - CARTÃO DEBITO,30.0
15643,2023-07-05,0 days 09:56:00,001 - À VISTA,113.0
15644,2023-07-05,0 days 09:59:00,002 - CARTÃO DE CRÉDITO,239.9
15646,2023-07-05,0 days 10:05:00,048 - DINHEIRO,3.5
15648,2023-07-05,0 days 10:17:00,008 - BOLETO 30 DIAS,250.0
15649,2023-07-05,0 days 10:18:00,001 - À VISTA,16.0
15650,2023-07-05,0 days 10:21:00,001 - À VISTA,170.84
15651,2023-07-05,0 days 10:21:00,001 - À VISTA,23.42
15652,2023-07-05,0 days 10:22:00,001 - À VISTA,236.09
15653,2023-07-05,0 days 13:09:00,001 - À VISTA,89.5
15654,2023-07-05,0 days 13:25:00,050 - CARTÃO DEBITO,52.3
15655,2023-07-05,0 days 13:28:00,048 - DINHEIRO,10.0
15657,2023-07-05,0 days 13:51:00,001 - À VISTA,77.0
15659,2023-07-05,0 days 14:02:00,048 - DINHEIRO,4.0
15660,2023-07-05,0 days 14:15:00,001 - À VISTA,121.38
15661,2023-07-05,0 days 14:16:00,048 - DINHEIRO,36.0
15662,2023-07-05,0 days 14:59:00,001 - À VISTA,42.0
15663,2023-07-05,0 days 15:00:00,050 - CARTÃO DEBITO,7.0
15664,2023-07-05,0 days 15:05:00,001 - À VISTA,123.55
15665,2023-07-05,0 days 15:22:00,001 - À VISTA,50.0
15666,2023-07-05,0 days 15:25:00,050 - CARTÃO DEBITO,42.5
15667,2023-07-05,0 days 15:26:00,023 - PIX,828.5
15668,2023-07-05,0 days 15:37:00,048 - DINHEIRO,0.5
15669,2023-07-05,0 days 16:06:00,001 - À VISTA,49.0
15670,2023-07-05,0 days 16:42:00,050 - CARTÃO DEBITO,19.5
15671,2023-07-05,0 days 16:47:00,050 - CARTÃO DEBITO,13.5
15672,2023-07-05,0 days 16:52:00,048 - DINHEIRO,3.5
15673,2023-07-05,0 days 16:55:00,048 - DINHEIRO,3.5
15674,2023-07-05,0 days 17:05:00,050 - CARTÃO DEBITO,42.0
15675,2023-07-05,0 days 17:10:00,048 - DINHEIRO,67.0
15676,2023-07-05,0 days 17:22:00,050 - CARTÃO DEBITO,80.0
15677,2023-07-06,0 days 07:01:00,050 - CARTÃO DEBITO,18.0
15678,2023-07-06,0 days 07:04:00,001 - À VISTA,400.0
15680,2023-07-06,0 days 07:42:00,001 - À VISTA,128.76
15681,2023-07-06,0 days 07:49:00,001 - À VISTA,3.0
15682,2023-07-06,0 days 07:53:00,048 - DINHEIRO,13.0
15683,2023-07-06,0 days 07:59:00,050 - CARTÃO DEBITO,83.0
15684,2023-07-06,0 days 08:04:00,050 - CARTÃO DEBITO,48.0
15686,2023-07-06,0 days 08:42:00,050 - CARTÃO DEBITO,35.0
15687,2023-07-06,0 days 09:23:00,001 - À VISTA,1885.9
15688,2023-07-06,0 days 09:35:00,050 - CARTÃO DEBITO,18.0
15689,2023-07-06,0 days 10:30:00,050 - CARTÃO DEBITO,162.0
15692,2023-07-06,0 days 11:03:00,023 - PIX,6.0
15693,2023-07-06,0 days 13:31:00,050 - CARTÃO DEBITO,26.5
15694,2023-07-06,0 days 13:35:00,023 - PIX,2500.0
15695,2023-07-06,0 days 13:41:00,008 - BOLETO 30 DIAS,140.0
15696,2023-07-06,0 days 13:43:00,050 - CARTÃO DEBITO,28.0
15697,2023-07-06,0 days 13:53:00,023 - PIX,2454.0
15698,2023-07-06,0 days 14:02:00,050 - CARTÃO DEBITO,71.0
15699,2023-07-06,0 days 14:06:00,048 - DINHEIRO,7.0
15700,2023-07-06,0 days 14:25:00,001 - À VISTA,18.0
15702,2023-07-06,0 days 14:27:00,001 - À VISTA,135.0
15703,2023-07-06,0 days 14:27:00,001 - À VISTA,840.0
15704,2023-07-06,0 days 15:04:00,050 - CARTÃO DEBITO,6.5
15705,2023-07-06,0 days 15:57:00,048 - DINHEIRO,7.0
15706,2023-07-06,0 days 16:14:00,023 - PIX,95.0
15707,2023-07-06,0 days 16:20:00,023 - PIX,109.92
15708,2023-07-06,0 days 16:50:00,050 - CARTÃO DEBITO,216.35
15709,2023-07-06,0 days 17:01:00,050 - CARTÃO DEBITO,69.98
15710,2023-07-06,0 days 17:04:00,001 - À VISTA,8999.51
15711,2023-07-06,0 days 17:12:00,023 - PIX,66.0
15712,2023-07-06,0 days 17:21:00,023 - PIX,75.7
15713,2023-07-07,0 days 07:17:00,050 - CARTÃO DEBITO,12.0
15714,2023-07-07,0 days 07:26:00,050 - CARTÃO DEBITO,76.0
15715,2023-07-07,0 days 07:29:00,050 - CARTÃO DEBITO,103.0
15717,2023-07-07,0 days 08:20:00,001 - À VISTA,1743.9
15718,2023-07-07,0 days 08:23:00,023 - PIX,1579.0
15719,2023-07-07,0 days 08:42:00,050 - CARTÃO DEBITO,33.0
15720,2023-07-07,0 days 09:12:00,002 - CARTÃO DE CRÉDITO,37.0
15721,2023-07-07,0 days 09:42:00,048 - DINHEIRO,48.0
15723,2023-07-07,0 days 09:44:00,048 - DINHEIRO,14.0
15724,2023-07-07,0 days 09:45:00,001 - À VISTA,91.18
15725,2023-07-07,0 days 09:46:00,048 - DINHEIRO,17.0
15726,2023-07-07,0 days 10:16:00,050 - CARTÃO DEBITO,92.0
15727,2023-07-07,0 days 10:21:00,050 - CARTÃO DEBITO,11.0
15728,2023-07-07,0 days 10:44:00,048 - DINHEIRO,11.0
15729,2023-07-07,0 days 10:50:00,050 - CARTÃO DEBITO,16.0
15730,2023-07-07,0 days 11:25:00,050 - CARTÃO DEBITO,48.0
15731,2023-07-07,0 days 13:09:00,050 - CARTÃO DEBITO,4.0
15732,2023-07-07,0 days 13:12:00,050 - CARTÃO DEBITO,50.0
15733,2023-07-07,0 days 13:21:00,050 - CARTÃO DEBITO,190.01
15734,2023-07-07,0 days 13:32:00,023 - PIX,220.0
15735,2023-07-07,0 days 13:34:00,050 - CARTÃO DEBITO,11.5
15736,2023-07-07,0 days 13:35:00,023 - PIX,499.0
15737,2023-07-07,0 days 13:43:00,001 - À VISTA,120.0
15738,2023-07-07,0 days 13:52:00,050 - CARTÃO DEBITO,38.0
15739,2023-07-07,0 days 13:57:00,050 - CARTÃO DEBITO,38.0
15740,2023-07-07,0 days 13:59:00,001 - À VISTA,72.0
15741,2023-07-07,0 days 14:21:00,050 - CARTÃO DEBITO,40.0
15742,2023-07-07,0 days 14:28:00,050 - CARTÃO DEBITO,40.0
15743,2023-07-07,0 days 14:31:00,048 - DINHEIRO,3.5
15744,2023-07-07,0 days 14:45:00,050 - CARTÃO DEBITO,13.0
15745,2023-07-07,0 days 14:52:00,050 - CARTÃO DEBITO,140.0
15746,2023-07-07,0 days 14:56:00,048 - DINHEIRO,57.0
15747,2023-07-07,0 days 15:17:00,001 - À VISTA,30.0
15748,2023-07-07,0 days 15:37:00,056 - DUPLICATA 15 DIAS ,180.0
15749,2023-07-07,0 days 15:39:00,050 - CARTÃO DEBITO,23.0
15750,2023-07-07,0 days 15:42:00,001 - À VISTA,2160.0
15751,2023-07-07,0 days 16:13:00,001 - À VISTA,365.0
15752,2023-07-07,0 days 16:15:00,002 - CARTÃO DE CRÉDITO,79.99
15753,2023-07-07,0 days 16:23:00,048 - DINHEIRO,14.0
15754,2023-07-07,0 days 16:24:00,048 - DINHEIRO,6.0
15756,2023-07-07,0 days 16:32:00,001 - À VISTA,19.0
15757,2023-07-07,0 days 16:33:00,001 - À VISTA,34.5
15758,2023-07-07,0 days 16:33:00,001 - À VISTA,2700.02
15759,2023-07-07,0 days 16:36:00,050 - CARTÃO DEBITO,55.0
15762,2023-07-07,0 days 16:53:00,001 - À VISTA,16.37
15763,2023-07-07,0 days 17:21:00,048 - DINHEIRO,120.0
15764,2023-07-08,0 days 07:02:00,050 - CARTÃO DEBITO,10.1
15765,2023-07-08,0 days 07:06:00,002 - CARTÃO DE CRÉDITO,25.7
15766,2023-07-08,0 days 07:28:00,050 - CARTÃO DEBITO,15.0
15767,2023-07-08,0 days 07:32:00,002 - CARTÃO DE CRÉDITO,17.0
15768,2023-07-08,0 days 07:40:00,023 - PIX,4.5
15769,2023-07-08,0 days 07:49:00,001 - À VISTA,175.6
15770,2023-07-08,0 days 08:16:00,048 - DINHEIRO,17.0
15771,2023-07-08,0 days 08:24:00,023 - PIX,149.7
15773,2023-07-08,0 days 08:27:00,048 - DINHEIRO,49.9
15774,2023-07-08,0 days 08:28:00,001 - À VISTA,48.0
15775,2023-07-08,0 days 08:33:00,048 - DINHEIRO,26.0
15776,2023-07-08,0 days 08:36:00,048 - DINHEIRO,4.0
15777,2023-07-08,0 days 08:37:00,048 - DINHEIRO,16.0
15778,2023-07-08,0 days 08:41:00,048 - DINHEIRO,15.0
15779,2023-07-08,0 days 08:51:00,050 - CARTÃO DEBITO,22.0
15780,2023-07-08,0 days 09:04:00,050 - CARTÃO DEBITO,40.0
15781,2023-07-08,0 days 09:15:00,023 - PIX,122.7
15782,2023-07-08,0 days 09:15:00,023 - PIX,255.4
15783,2023-07-08,0 days 09:16:00,023 - PIX,70.0
15784,2023-07-08,0 days 09:22:00,050 - CARTÃO DEBITO,50.0
15785,2023-07-08,0 days 09:23:00,050 - CARTÃO DEBITO,18.0
15786,2023-07-08,0 days 09:34:00,048 - DINHEIRO,59.0
15787,2023-07-08,0 days 09:34:00,050 - CARTÃO DEBITO,49.0
15788,2023-07-08,0 days 09:42:00,048 - DINHEIRO,22.0
15789,2023-07-08,0 days 09:54:00,050 - CARTÃO DEBITO,160.0
15790,2023-07-08,0 days 09:59:00,048 - DINHEIRO,14.0
15791,2023-07-08,0 days 10:02:00,048 - DINHEIRO,24.0
15792,2023-07-08,0 days 10:04:00,050 - CARTÃO DEBITO,2.6
15793,2023-07-08,0 days 10:12:00,048 - DINHEIRO,5.0
15794,2023-07-08,0 days 10:15:00,002 - CARTÃO DE CRÉDITO,50.0
15795,2023-07-08,0 days 10:18:00,050 - CARTÃO DEBITO,19.0
15796,2023-07-08,0 days 10:21:00,001 - À VISTA,19.0
15797,2023-07-08,0 days 10:22:00,008 - BOLETO 30 DIAS,205.64
15798,2023-07-08,0 days 10:26:00,050 - CARTÃO DEBITO,49.9
15799,2023-07-08,0 days 10:27:00,001 - À VISTA,257.86
15800,2023-07-08,0 days 10:37:00,050 - CARTÃO DEBITO,71.5
15801,2023-07-08,0 days 10:49:00,001 - À VISTA,28.52
15802,2023-07-08,0 days 10:58:00,050 - CARTÃO DEBITO,182.0
15803,2023-07-08,0 days 11:09:00,050 - CARTÃO DEBITO,220.0
15804,2023-07-08,0 days 11:12:00,050 - CARTÃO DEBITO,138.0
15805,2023-07-08,0 days 11:28:00,002 - CARTÃO DE CRÉDITO,68.9
15806,2023-07-08,0 days 11:33:00,001 - À VISTA,14.55
15807,2023-07-10,0 days 07:02:00,050 - CARTÃO DEBITO,14.6
15808,2023-07-10,0 days 07:36:00,048 - DINHEIRO,5.0
15809,2023-07-10,0 days 07:38:00,050 - CARTÃO DEBITO,51.0
15810,2023-07-10,0 days 07:52:00,048 - DINHEIRO,32.0
15813,2023-07-10,0 days 08:16:00,023 - PIX,68.0
15815,2023-07-10,0 days 08:52:00,001 - À VISTA,2499.99
15816,2023-07-10,0 days 09:01:00,050 - CARTÃO DEBITO,40.0
15817,2023-07-10,0 days 09:21:00,001 - À VISTA,999.0
15818,2023-07-10,0 days 09:28:00,001 - À VISTA,265.0
15819,2023-07-10,0 days 09:34:00,050 - CARTÃO DEBITO,47.0
15820,2023-07-10,0 days 09:40:00,001 - À VISTA,1556.0
15821,2023-07-10,0 days 09:57:00,056 - DUPLICATA 15 DIAS ,1390.23
15822,2023-07-10,0 days 10:07:00,050 - CARTÃO DEBITO,138.0
15823,2023-07-10,0 days 10:10:00,023 - PIX,16.5
15824,2023-07-10,0 days 10:57:00,050 - CARTÃO DEBITO,490.93
15825,2023-07-10,0 days 11:15:00,050 - CARTÃO DEBITO,123.0
15826,2023-07-10,0 days 13:03:00,048 - DINHEIRO,9.0
15827,2023-07-10,0 days 13:11:00,050 - CARTÃO DEBITO,50.5
15828,2023-07-10,0 days 13:21:00,048 - DINHEIRO,7.5
15830,2023-07-10,0 days 13:44:00,050 - CARTÃO DEBITO,128.0
15831,2023-07-10,0 days 13:45:00,056 - DUPLICATA 15 DIAS ,187.11
15832,2023-07-10,0 days 14:01:00,050 - CARTÃO DEBITO,71.0
15833,2023-07-10,0 days 14:02:00,050 - CARTÃO DEBITO,19.0
15834,2023-07-10,0 days 14:28:00,048 - DINHEIRO,24.0
15835,2023-07-10,0 days 14:44:00,023 - PIX,85.0
15836,2023-07-10,0 days 14:50:00,001 - À VISTA,2229.83
15837,2023-07-10,0 days 15:11:00,050 - CARTÃO DEBITO,5.3
15838,2023-07-10,0 days 15:14:00,050 - CARTÃO DEBITO,190.0
15839,2023-07-10,0 days 15:23:00,050 - CARTÃO DEBITO,14.0
15840,2023-07-10,0 days 15:42:00,001 - À VISTA,22.0
15841,2023-07-10,0 days 16:12:00,050 - CARTÃO DEBITO,208.0
15842,2023-07-10,0 days 16:33:00,023 - PIX,49.9
15844,2023-07-10,0 days 17:00:00,050 - CARTÃO DEBITO,210.0
15846,2023-07-11,0 days 06:58:00,001 - À VISTA,27.0
15847,2023-07-11,0 days 06:58:00,048 - DINHEIRO,42.0
15848,2023-07-11,0 days 07:21:00,048 - DINHEIRO,7.0
15849,2023-07-11,0 days 07:42:00,050 - CARTÃO DEBITO,46.0
15850,2023-07-11,0 days 07:48:00,031 - DUPLICATA 10 DIAS ,130.01
15851,2023-07-11,0 days 07:50:00,002 - CARTÃO DE CRÉDITO,20.0
15852,2023-07-11,0 days 08:05:00,050 - CARTÃO DEBITO,27.0
15853,2023-07-11,0 days 08:07:00,048 - DINHEIRO,17.0
15855,2023-07-11,0 days 08:26:00,048 - DINHEIRO,16.0
15856,2023-07-11,0 days 08:27:00,050 - CARTÃO DEBITO,32.0
15857,2023-07-11,0 days 08:47:00,048 - DINHEIRO,15.0
15859,2023-07-11,0 days 09:48:00,002 - CARTÃO DE CRÉDITO,40.0
15860,2023-07-11,0 days 09:50:00,050 - CARTÃO DEBITO,17.0
15861,2023-07-11,0 days 10:08:00,048 - DINHEIRO,4.0
15863,2023-07-11,0 days 10:17:00,001 - À VISTA,1135.0
15864,2023-07-11,0 days 10:47:00,032 - CARTÃO DE CRÉDITO 02 VEZES,625.0
15865,2023-07-11,0 days 11:15:00,050 - CARTÃO DEBITO,32.0
15866,2023-07-11,0 days 11:19:00,001 - À VISTA,3773.0
15867,2023-07-11,0 days 13:13:00,050 - CARTÃO DEBITO,719.99
15868,2023-07-11,0 days 13:39:00,023 - PIX,67.01
15869,2023-07-11,0 days 13:45:00,048 - DINHEIRO,25.0
15870,2023-07-11,0 days 13:49:00,050 - CARTÃO DEBITO,152.0
15872,2023-07-11,0 days 13:53:00,048 - DINHEIRO,15.0
15873,2023-07-11,0 days 14:18:00,023 - PIX,5.0
15874,2023-07-11,0 days 14:29:00,023 - PIX,8.0
15875,2023-07-11,0 days 14:36:00,023 - PIX,57.0
15876,2023-07-11,0 days 14:41:00,001 - À VISTA,100.01
15877,2023-07-11,0 days 14:48:00,001 - À VISTA,420.71
15878,2023-07-11,0 days 15:16:00,050 - CARTÃO DEBITO,5.5
15879,2023-07-11,0 days 15:20:00,023 - PIX,215.0
15880,2023-07-11,0 days 15:30:00,001 - À VISTA,124.0
15881,2023-07-11,0 days 15:50:00,048 - DINHEIRO,17.0
15882,2023-07-11,0 days 15:59:00,001 - À VISTA,98.0
15883,2023-07-11,0 days 16:02:00,050 - CARTÃO DEBITO,47.0
15884,2023-07-11,0 days 16:03:00,001 - À VISTA,239.9
15885,2023-07-11,0 days 16:04:00,001 - À VISTA,26.69
15886,2023-07-11,0 days 16:04:00,001 - À VISTA,370.83
15887,2023-07-11,0 days 16:06:00,001 - À VISTA,440.01
15888,2023-07-11,0 days 16:07:00,001 - À VISTA,750.0
15889,2023-07-11,0 days 16:14:00,050 - CARTÃO DEBITO,49.0
